id,name,release date,artists,popularity,preview url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
0TmcuYEvnC77EIaLEQ5sgq,Monster Under The Bed,2023-12-08,Emily Mei,44,https://p.scdn.co/mp3-preview/ced06b6f0eb14693fc1d2abdc4fb448db13857ad?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.745,0.622,9.0,-5.649,0.0,0.0537,0.0507,0.0,0.0532,0.518,105.021,audio_features,spotify:track:0TmcuYEvnC77EIaLEQ5sgq,https://api.spotify.com/v1/tracks/0TmcuYEvnC77EIaLEQ5sgq,https://api.spotify.com/v1/audio-analysis/0TmcuYEvnC77EIaLEQ5sgq,230811.0,4.0
3D0h4mJNhzJKFVmDvVkCvG,Roster (feat. HILLARI),2023-11-22,Denise Julia,48,https://p.scdn.co/mp3-preview/799694a3e7694dd766a2ecfe010edad771588221?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.585,0.495,2.0,-8.788,1.0,0.0912,0.142,1.47e-06,0.0969,0.462,95.019,audio_features,spotify:track:3D0h4mJNhzJKFVmDvVkCvG,https://api.spotify.com/v1/tracks/3D0h4mJNhzJKFVmDvVkCvG,https://api.spotify.com/v1/audio-analysis/3D0h4mJNhzJKFVmDvVkCvG,204632.0,4.0
0BdWveeKXpjwTZ0tDBVnml,By Chance (You & I),2010-08-03,J.R.A.,51,https://p.scdn.co/mp3-preview/542f6a914e58e32d2a7c64af3cd40ab9b8df21f6?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.674,0.659,10.0,-5.808,1.0,0.0313,0.371,0.0,0.093,0.73,116.834,audio_features,spotify:track:0BdWveeKXpjwTZ0tDBVnml,https://api.spotify.com/v1/tracks/0BdWveeKXpjwTZ0tDBVnml,https://api.spotify.com/v1/audio-analysis/0BdWveeKXpjwTZ0tDBVnml,259147.0,4.0
1CKIgidUyOu2MjDwcd4xVd,Best Friend,2011-12-20,Jason Chen,49,https://p.scdn.co/mp3-preview/048a21f139e4af990c54b382eaad03e6a2bd0262?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.637,0.659,3.0,-6.964,1.0,0.0409,0.74,0.0,0.227,0.545,102.029,audio_features,spotify:track:1CKIgidUyOu2MjDwcd4xVd,https://api.spotify.com/v1/tracks/1CKIgidUyOu2MjDwcd4xVd,https://api.spotify.com/v1/audio-analysis/1CKIgidUyOu2MjDwcd4xVd,233000.0,4.0
0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,2018-09-14,Gucci Mane,71,https://p.scdn.co/mp3-preview/6a8b8a604866070283a65bc021cb51330555e9c7?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.8,0.578,4.0,-5.144,0.0,0.0485,0.00381,0.0,0.359,0.367,143.01,audio_features,spotify:track:0QIjsbm2fh1cJ45XO9eGqq,https://api.spotify.com/v1/tracks/0QIjsbm2fh1cJ45XO9eGqq,https://api.spotify.com/v1/audio-analysis/0QIjsbm2fh1cJ45XO9eGqq,204665.0,4.0
0PG9fbaaHFHfre2gUVo7AN,Please Me,2019-02-15,Cardi B,77,https://p.scdn.co/mp3-preview/238d7b3cfe4c5723f5405dd34d737a709db57608?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.747,0.57,1.0,-6.711,1.0,0.081,0.0642,0.0,0.0832,0.65,133.992,audio_features,spotify:track:0PG9fbaaHFHfre2gUVo7AN,https://api.spotify.com/v1/tracks/0PG9fbaaHFHfre2gUVo7AN,https://api.spotify.com/v1/audio-analysis/0PG9fbaaHFHfre2gUVo7AN,200890.0,4.0
5nWswD8icrEB76JAckDoxY,"Till My Heartaches End - From ""The Significant Other""",2018-03-02,KZ Tandingan,62,https://p.scdn.co/mp3-preview/5a2154e9e7942f73c4058f139c97f7db9edbd201?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.507,0.375,4.0,-6.386,1.0,0.0322,0.847,0.0,0.27,0.217,129.858,audio_features,spotify:track:5nWswD8icrEB76JAckDoxY,https://api.spotify.com/v1/tracks/5nWswD8icrEB76JAckDoxY,https://api.spotify.com/v1/audio-analysis/5nWswD8icrEB76JAckDoxY,256924.0,4.0
0PQ84nbR1Owkr7RtGBmZI7,Crazier,2021-07-01,Arthur Miguel,56,https://p.scdn.co/mp3-preview/b18718b0b1192da7c33b594e02a06232a670fbae?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.603,0.152,7.0,-15.808,1.0,0.0314,0.852,0.0,0.0844,0.314,83.239,audio_features,spotify:track:0PQ84nbR1Owkr7RtGBmZI7,https://api.spotify.com/v1/tracks/0PQ84nbR1Owkr7RtGBmZI7,https://api.spotify.com/v1/audio-analysis/0PQ84nbR1Owkr7RtGBmZI7,233340.0,4.0
5Wcw2hbK2bXYlNpEb07gL5,4 Walls,2015-10-30,Vedo,55,https://p.scdn.co/mp3-preview/3214553f731aef0a037fe6fc29779baa28bca3b5?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.676,0.442,2.0,-7.745,0.0,0.0366,0.733,0.0,0.15,0.739,127.955,audio_features,spotify:track:5Wcw2hbK2bXYlNpEb07gL5,https://api.spotify.com/v1/tracks/5Wcw2hbK2bXYlNpEb07gL5,https://api.spotify.com/v1/audio-analysis/5Wcw2hbK2bXYlNpEb07gL5,211810.0,4.0
0hUepWE4GoMwtKgU8vE617,G.O.A.T.,2016-09-09,Eric Bellinger,66,https://p.scdn.co/mp3-preview/b21ddb3b3c77250d9b5e411f712377984e91382b?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.467,0.636,7.0,-6.96,1.0,0.201,0.0232,0.0,0.138,0.419,135.014,audio_features,spotify:track:0hUepWE4GoMwtKgU8vE617,https://api.spotify.com/v1/tracks/0hUepWE4GoMwtKgU8vE617,https://api.spotify.com/v1/audio-analysis/0hUepWE4GoMwtKgU8vE617,184905.0,4.0
6XpEm7VJ7TZxZTawH8BCSW,Jump,2024-03-22,Tyla,75,https://p.scdn.co/mp3-preview/f57ebfa61d037fa68f15716308519e70f6163d79?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.79,0.716,10.0,-3.446,0.0,0.0929,0.0297,1.87e-05,0.213,0.627,100.104,audio_features,spotify:track:6XpEm7VJ7TZxZTawH8BCSW,https://api.spotify.com/v1/tracks/6XpEm7VJ7TZxZTawH8BCSW,https://api.spotify.com/v1/audio-analysis/6XpEm7VJ7TZxZTawH8BCSW,147071.0,4.0
7Hmqz4sdbmB5Qz5nZ7k41O,Your Love - Dolce Amore Teleserye Theme,2016-01-01,Juris,53,https://p.scdn.co/mp3-preview/54728ce3a52f3578b3988f62ff9fbb1b8e99a246?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.535,0.311,2.0,-12.033,1.0,0.0541,0.596,0.0,0.102,0.151,150.872,audio_features,spotify:track:7Hmqz4sdbmB5Qz5nZ7k41O,https://api.spotify.com/v1/tracks/7Hmqz4sdbmB5Qz5nZ7k41O,https://api.spotify.com/v1/audio-analysis/7Hmqz4sdbmB5Qz5nZ7k41O,250804.0,4.0
7c74WXAKGTo4lu9ZnNR54T,Your Love,2016-08-30,Michael Pangilinan,49,https://p.scdn.co/mp3-preview/f347760a79855558656c180423b6c32f6d51faa2?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.345,0.301,10.0,-12.001,1.0,0.0552,0.757,0.0,0.117,0.16,149.728,audio_features,spotify:track:7c74WXAKGTo4lu9ZnNR54T,https://api.spotify.com/v1/tracks/7c74WXAKGTo4lu9ZnNR54T,https://api.spotify.com/v1/audio-analysis/7c74WXAKGTo4lu9ZnNR54T,250775.0,4.0
7ArVzlFsFsQXNseVXmdOyk,NVMD,2022-02-04,Denise Julia,71,https://p.scdn.co/mp3-preview/1bbca1138642de4dce38f04914e3d6feb15f76ef?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.758,0.674,6.0,-4.533,1.0,0.108,0.0903,0.0,0.0902,0.424,97.977,audio_features,spotify:track:7ArVzlFsFsQXNseVXmdOyk,https://api.spotify.com/v1/tracks/7ArVzlFsFsQXNseVXmdOyk,https://api.spotify.com/v1/audio-analysis/7ArVzlFsFsQXNseVXmdOyk,181224.0,4.0
7ckfO3Cerf6OsNgdHBqf1b,Drive You Insane,2021-09-01,Daniel Di Angelo,65,https://p.scdn.co/mp3-preview/8d4a1bf1fc4e60992aa10e3642ea3b7603018a21?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.732,0.492,7.0,-7.672,0.0,0.0545,0.488,1.66e-05,0.102,0.225,119.904,audio_features,spotify:track:7ckfO3Cerf6OsNgdHBqf1b,https://api.spotify.com/v1/tracks/7ckfO3Cerf6OsNgdHBqf1b,https://api.spotify.com/v1/audio-analysis/7ckfO3Cerf6OsNgdHBqf1b,212062.0,4.0
1JWEw5k5i7il0vXfVhuE1t,Unforgettable - Remix,2017-01-25,Ombre2Choc Remix,21,https://p.scdn.co/mp3-preview/02f1c4d4e4e903074ec33bae4e614ee1b8275950?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.622,0.851,3.0,-3.784,0.0,0.116,0.178,0.0,0.0821,0.794,97.939,audio_features,spotify:track:1JWEw5k5i7il0vXfVhuE1t,https://api.spotify.com/v1/tracks/1JWEw5k5i7il0vXfVhuE1t,https://api.spotify.com/v1/audio-analysis/1JWEw5k5i7il0vXfVhuE1t,122532.0,4.0
2W1P3jxG2RDqoF6yxhx01E,Under Pressure (feat. Chase Atlantic),2019-04-04,RILEY,54,https://p.scdn.co/mp3-preview/c129d3c648b35560846866c4fa3eded603238a0d?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.687,0.86,5.0,-4.335,0.0,0.0871,0.157,0.0,0.116,0.583,123.001,audio_features,spotify:track:2W1P3jxG2RDqoF6yxhx01E,https://api.spotify.com/v1/tracks/2W1P3jxG2RDqoF6yxhx01E,https://api.spotify.com/v1/audio-analysis/2W1P3jxG2RDqoF6yxhx01E,207805.0,4.0
7tI8dRuH2Yc6RuoTjxo4dU,Who,2024-07-19,Jimin,93,https://p.scdn.co/mp3-preview/02687a01e9ec00f4e947f39e910c7e0c6fa83e10?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.66,0.756,0.0,-3.743,0.0,0.032,0.00289,0.0,0.193,0.838,116.034,audio_features,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU,https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU,170888.0,4.0
1JdQibdvxgcrB8Rv1KFndw,HEAVEN AND BACK,2019-06-28,Chase Atlantic,74,https://p.scdn.co/mp3-preview/cd3e16fc7cbeda7f5b29236b7c482924ed23e8ec?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.309,0.793,10.0,-6.195,0.0,0.0774,0.0902,0.092,0.0888,0.532,193.714,audio_features,spotify:track:1JdQibdvxgcrB8Rv1KFndw,https://api.spotify.com/v1/tracks/1JdQibdvxgcrB8Rv1KFndw,https://api.spotify.com/v1/audio-analysis/1JdQibdvxgcrB8Rv1KFndw,248240.0,4.0
30qPjijrLuNwcGD00Rdj07,butterflies,2023-01-06,Denise Julia,62,https://p.scdn.co/mp3-preview/181a8bdbc19e21860918dffc1f209fcd6720fdc7?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.713,0.43,11.0,-9.087,1.0,0.0333,0.129,0.0,0.136,0.376,112.006,audio_features,spotify:track:30qPjijrLuNwcGD00Rdj07,https://api.spotify.com/v1/tracks/30qPjijrLuNwcGD00Rdj07,https://api.spotify.com/v1/audio-analysis/30qPjijrLuNwcGD00Rdj07,212790.0,4.0
4Xp4BzZc6optsFozG6HTrg,Simon Says,2016-02-07,YC Banks,64,https://p.scdn.co/mp3-preview/282cd6da92d070af456f5a2e1ecc358e03bdd6dd?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.613,0.576,3.0,-8.927,0.0,0.0522,0.00994,0.0,0.522,0.234,119.016,audio_features,spotify:track:4Xp4BzZc6optsFozG6HTrg,https://api.spotify.com/v1/tracks/4Xp4BzZc6optsFozG6HTrg,https://api.spotify.com/v1/audio-analysis/4Xp4BzZc6optsFozG6HTrg,231131.0,4.0
59L27mlziC9IxqrvThBTMs,Before It Sinks In,2018-02-19,Moira Dela Torre,63,https://p.scdn.co/mp3-preview/9d64108ab003b8ceef6e7741159d36b1476e6081?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.541,0.393,1.0,-8.133,1.0,0.0351,0.601,0.0,0.0798,0.201,140.133,audio_features,spotify:track:59L27mlziC9IxqrvThBTMs,https://api.spotify.com/v1/tracks/59L27mlziC9IxqrvThBTMs,https://api.spotify.com/v1/audio-analysis/59L27mlziC9IxqrvThBTMs,263720.0,4.0
0ccwMrlZONy5yXrirq7lTe,La Da Dee,2013-07-23,Cody Simpson,63,https://p.scdn.co/mp3-preview/f547016d784b03bbe2295583b33b791f0a5a9e25?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.657,0.828,5.0,-5.544,1.0,0.0728,0.00847,0.0,0.326,0.566,115.954,audio_features,spotify:track:0ccwMrlZONy5yXrirq7lTe,https://api.spotify.com/v1/tracks/0ccwMrlZONy5yXrirq7lTe,https://api.spotify.com/v1/audio-analysis/0ccwMrlZONy5yXrirq7lTe,196787.0,4.0
4CreOwx4doKJUyxRR0GjIE,"I Like You so Much, You’ll Know It",2020-06-07,AVIWKILA,57,https://p.scdn.co/mp3-preview/de3bc3482345ec59d4e036c492d04afae7a2b37c?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.717,0.508,3.0,-5.318,1.0,0.0295,0.889,0.0,0.185,0.762,107.99,audio_features,spotify:track:4CreOwx4doKJUyxRR0GjIE,https://api.spotify.com/v1/tracks/4CreOwx4doKJUyxRR0GjIE,https://api.spotify.com/v1/audio-analysis/4CreOwx4doKJUyxRR0GjIE,193981.0,4.0
4qknM1pQz53QOyfDVTjcM9,Me Enamoré,2017-05-26,Shakira,65,https://p.scdn.co/mp3-preview/6409784b03363f848610fb87d4dbb088c0ddbb28?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.74,0.879,9.0,-2.251,0.0,0.105,0.193,8.25e-05,0.0928,0.948,103.71,audio_features,spotify:track:4qknM1pQz53QOyfDVTjcM9,https://api.spotify.com/v1/tracks/4qknM1pQz53QOyfDVTjcM9,https://api.spotify.com/v1/audio-analysis/4qknM1pQz53QOyfDVTjcM9,226893.0,4.0
0Gx4VrHzS7pZOEAGrmXXBH,La Bicicleta,2017-11-10,Carlos Vives,73,https://p.scdn.co/mp3-preview/6c11e10bf650a09d004aa64ce8b65be3b3c9e901?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.745,0.944,0.0,-3.959,1.0,0.134,0.21,1.45e-06,0.333,0.951,179.991,audio_features,spotify:track:0Gx4VrHzS7pZOEAGrmXXBH,https://api.spotify.com/v1/tracks/0Gx4VrHzS7pZOEAGrmXXBH,https://api.spotify.com/v1/audio-analysis/0Gx4VrHzS7pZOEAGrmXXBH,229510.0,4.0
2A17TySL9lcoRTA28w9yfB,La La La (Brazil 2014) (feat. Carlinhos Brown),2014-05-09,Shakira,59,https://p.scdn.co/mp3-preview/94ef9fe4bc873d5d7fba7f65e771606a63504f65?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.783,0.806,11.0,-5.449,1.0,0.0763,0.179,0.000113,0.341,0.576,127.98,audio_features,spotify:track:2A17TySL9lcoRTA28w9yfB,https://api.spotify.com/v1/tracks/2A17TySL9lcoRTA28w9yfB,https://api.spotify.com/v1/audio-analysis/2A17TySL9lcoRTA28w9yfB,197680.0,4.0
2Xh7dyCHCErCv3PmdVEGw4,Rabiosa (feat. Pitbull),2010-10-19,Shakira,68,https://p.scdn.co/mp3-preview/03d1cffc4976472d995cc9d56076a3e3309b82b6?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.834,0.823,0.0,-4.918,1.0,0.114,0.062,0.0,0.185,0.763,133.039,audio_features,spotify:track:2Xh7dyCHCErCv3PmdVEGw4,https://api.spotify.com/v1/tracks/2Xh7dyCHCErCv3PmdVEGw4,https://api.spotify.com/v1/audio-analysis/2Xh7dyCHCErCv3PmdVEGw4,170600.0,4.0
1fPCGREltHJuV3axEPydLp,Loba,2009,Shakira,68,https://p.scdn.co/mp3-preview/2b95a11fb561d89a2e6d0ad83dca2c530157c89a?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.853,0.706,7.0,-7.598,1.0,0.0451,0.403,0.046,0.0751,0.778,121.991,audio_features,spotify:track:1fPCGREltHJuV3axEPydLp,https://api.spotify.com/v1/tracks/1fPCGREltHJuV3axEPydLp,https://api.spotify.com/v1/audio-analysis/1fPCGREltHJuV3axEPydLp,189200.0,4.0
4cS2HQ6jK80vqdY9ofpztx,She Wolf,2009,Shakira,69,https://p.scdn.co/mp3-preview/43a384c6842dfeeecb60e0af890490130a091b41?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.865,0.69,7.0,-7.448,1.0,0.0443,0.285,0.0162,0.225,0.867,121.983,audio_features,spotify:track:4cS2HQ6jK80vqdY9ofpztx,https://api.spotify.com/v1/tracks/4cS2HQ6jK80vqdY9ofpztx,https://api.spotify.com/v1/audio-analysis/4cS2HQ6jK80vqdY9ofpztx,188867.0,4.0
6G12ZafqofSq7YtrMqUm76,Monotonía,2022-10-19,Shakira,70,https://p.scdn.co/mp3-preview/f482b8d4735ff006289dac829bdfb9cdeb707624?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.873,0.695,0.0,-4.207,0.0,0.0459,0.419,1.23e-06,0.211,0.823,131.963,audio_features,spotify:track:6G12ZafqofSq7YtrMqUm76,https://api.spotify.com/v1/tracks/6G12ZafqofSq7YtrMqUm76,https://api.spotify.com/v1/audio-analysis/6G12ZafqofSq7YtrMqUm76,158805.0,4.0
42k1KeBehAd83lrGt1okiC,Loca (feat. El Cata),2010-10-19,Shakira,68,https://p.scdn.co/mp3-preview/dd35a78fbf91334612763ce6747fa890b7cb94fd?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.8,0.692,9.0,-5.57,0.0,0.0614,0.342,1.92e-06,0.0554,0.917,112.002,audio_features,spotify:track:42k1KeBehAd83lrGt1okiC,https://api.spotify.com/v1/tracks/42k1KeBehAd83lrGt1okiC,https://api.spotify.com/v1/audio-analysis/42k1KeBehAd83lrGt1okiC,183693.0,4.0
1w5nWhUzrQqj0WnDXrgsnC,"Te Aviso, Te Anuncio (Tango)",2001-11-13,Shakira,61,https://p.scdn.co/mp3-preview/61792de40a97b4afdda0098b99b5dd3855d81fc5?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.601,0.897,11.0,-5.423,0.0,0.0495,0.0174,7.61e-06,0.0299,0.66,179.356,audio_features,spotify:track:1w5nWhUzrQqj0WnDXrgsnC,https://api.spotify.com/v1/tracks/1w5nWhUzrQqj0WnDXrgsnC,https://api.spotify.com/v1/audio-analysis/1w5nWhUzrQqj0WnDXrgsnC,223200.0,4.0
6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),2017-05-26,Shakira,77,https://p.scdn.co/mp3-preview/1b18b5e5619d1db1737af48066862554546b6ad0?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.852,0.773,8.0,-2.921,0.0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,audio_features,spotify:track:6mICuAdrwEjh6Y6lroV2Kg,https://api.spotify.com/v1/tracks/6mICuAdrwEjh6Y6lroV2Kg,https://api.spotify.com/v1/audio-analysis/6mICuAdrwEjh6Y6lroV2Kg,195840.0,4.0
41dwfdVGLtjXxIKE65yUWP,Can't Remember to Forget You,2014-03-25,Shakira,0,https://p.scdn.co/mp3-preview/0537ddabd29926b78d4773f32d31db65ee415020?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.694,0.81,11.0,-3.556,0.0,0.0661,0.122,0.0,0.141,0.824,137.968,audio_features,spotify:track:41dwfdVGLtjXxIKE65yUWP,https://api.spotify.com/v1/tracks/41dwfdVGLtjXxIKE65yUWP,https://api.spotify.com/v1/audio-analysis/41dwfdVGLtjXxIKE65yUWP,206867.0,4.0
1eIk4CkooTRycHSDfaShLC,Empire,2014-03-14,Shakira,44,https://p.scdn.co/mp3-preview/64c10c4beb057549481be270cdb6484dc121da90?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.541,0.628,0.0,-4.682,0.0,0.0603,0.733,0.0,0.056,0.364,80.027,audio_features,spotify:track:1eIk4CkooTRycHSDfaShLC,https://api.spotify.com/v1/tracks/1eIk4CkooTRycHSDfaShLC,https://api.spotify.com/v1/audio-analysis/1eIk4CkooTRycHSDfaShLC,239333.0,4.0
4zy1s9GnxWsNzZp1688euA,Addicted to You,2010-10-19,Shakira,68,https://p.scdn.co/mp3-preview/26b959479a00993c624ffe9859892cc29e28e3cc?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.891,0.809,0.0,-5.753,1.0,0.0756,0.0407,0.136,0.0743,0.967,126.023,audio_features,spotify:track:4zy1s9GnxWsNzZp1688euA,https://api.spotify.com/v1/tracks/4zy1s9GnxWsNzZp1688euA,https://api.spotify.com/v1/audio-analysis/4zy1s9GnxWsNzZp1688euA,147480.0,4.0
3uU6dqBjVKRTPis0RrTaT4,Las de la Intuición,2005-06-03,Shakira,71,https://p.scdn.co/mp3-preview/443291792c82f7c15280e741d9ac12387d40c616?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.728,0.731,2.0,-7.075,0.0,0.0347,0.0331,0.351,0.0888,0.602,130.032,audio_features,spotify:track:3uU6dqBjVKRTPis0RrTaT4,https://api.spotify.com/v1/tracks/3uU6dqBjVKRTPis0RrTaT4,https://api.spotify.com/v1/audio-analysis/3uU6dqBjVKRTPis0RrTaT4,220667.0,4.0
4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",2023-01-11,Bizarrap,77,https://p.scdn.co/mp3-preview/64e90f49942deb7dd92610fb8ef64b30524e6009?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.842,0.745,2.0,-4.231,0.0,0.0399,0.281,2.61e-05,0.118,0.53,122.06,audio_features,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,https://api.spotify.com/v1/tracks/4nrPB8O7Y7wsOCJdgXkthe,https://api.spotify.com/v1/audio-analysis/4nrPB8O7Y7wsOCJdgXkthe,214945.0,4.0
4EDfdYJ7mqXRoWAqzF1PVO,Ojos Así,1998-09-29,Shakira,64,https://p.scdn.co/mp3-preview/77ce6bd0654d4de691af2a6166a4459be2e8b5b3?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.717,0.952,6.0,-4.902,1.0,0.0481,0.15,0.0,0.166,0.665,126.993,audio_features,spotify:track:4EDfdYJ7mqXRoWAqzF1PVO,https://api.spotify.com/v1/tracks/4EDfdYJ7mqXRoWAqzF1PVO,https://api.spotify.com/v1/audio-analysis/4EDfdYJ7mqXRoWAqzF1PVO,235733.0,4.0
36YNa8joLwu9yor2TkZbIY,Objection (Tango),2001-11-13,Shakira,50,https://p.scdn.co/mp3-preview/02c770a9838c926da7b756baf5031b4a922b2c64?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.602,0.864,11.0,-5.282,0.0,0.0661,0.0149,0.0,0.0246,0.71,179.391,audio_features,spotify:track:36YNa8joLwu9yor2TkZbIY,https://api.spotify.com/v1/tracks/36YNa8joLwu9yor2TkZbIY,https://api.spotify.com/v1/audio-analysis/36YNa8joLwu9yor2TkZbIY,222533.0,4.0
5BSclXJTa9B0iURhUjZo50,La Tortura (feat. Alejandro Sanz),2005-06-03,Shakira,74,https://p.scdn.co/mp3-preview/5a18716291099508a1ef4a092b80d511914f2009?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.74,0.783,0.0,-5.367,1.0,0.0427,0.0297,0.000308,0.123,0.812,100.011,audio_features,spotify:track:5BSclXJTa9B0iURhUjZo50,https://api.spotify.com/v1/tracks/5BSclXJTa9B0iURhUjZo50,https://api.spotify.com/v1/audio-analysis/5BSclXJTa9B0iURhUjZo50,212893.0,4.0
2iVgM5C7m1G4CJGbms301G,Copa Vacía,2023-06-29,Shakira,65,https://p.scdn.co/mp3-preview/0005bdce131c6b1ca96976c777feea998b347eda?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.713,0.651,7.0,-5.268,0.0,0.0781,0.0741,0.000775,0.0668,0.512,180.043,audio_features,spotify:track:2iVgM5C7m1G4CJGbms301G,https://api.spotify.com/v1/tracks/2iVgM5C7m1G4CJGbms301G,https://api.spotify.com/v1/audio-analysis/2iVgM5C7m1G4CJGbms301G,173548.0,4.0
7jxHeJLVpnP7S08JFF4GBi,"Ciega, Sordomuda",1998-09-29,Shakira,73,https://p.scdn.co/mp3-preview/a666e816ad9a9bb33872c73637757ec2957b8562?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.746,0.876,1.0,-6.042,1.0,0.0345,0.0438,2.51e-06,0.112,0.928,119.97,audio_features,spotify:track:7jxHeJLVpnP7S08JFF4GBi,https://api.spotify.com/v1/tracks/7jxHeJLVpnP7S08JFF4GBi,https://api.spotify.com/v1/audio-analysis/7jxHeJLVpnP7S08JFF4GBi,267827.0,4.0
70lnL3QaSOIIyMa2X9aVRL,Perro Fiel (feat. Nicky Jam),2017-05-26,Shakira,68,https://p.scdn.co/mp3-preview/6f0a2e01716f260b728e8551e05d7119fb9582b4?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.75,0.76,1.0,-4.836,1.0,0.198,0.187,0.0,0.0548,0.893,183.817,audio_features,spotify:track:70lnL3QaSOIIyMa2X9aVRL,https://api.spotify.com/v1/tracks/70lnL3QaSOIIyMa2X9aVRL,https://api.spotify.com/v1/audio-analysis/70lnL3QaSOIIyMa2X9aVRL,195213.0,4.0
2nSd3kBslXIbBAdrmqvKM6,Dónde Están los Ladrones,1998-09-29,Shakira,57,https://p.scdn.co/mp3-preview/653a413a223d4d2a47bbfd2f22b99386616720f2?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.629,0.773,9.0,-6.035,1.0,0.0272,0.0166,1.5e-05,0.196,0.524,121.941,audio_features,spotify:track:2nSd3kBslXIbBAdrmqvKM6,https://api.spotify.com/v1/tracks/2nSd3kBslXIbBAdrmqvKM6,https://api.spotify.com/v1/audio-analysis/2nSd3kBslXIbBAdrmqvKM6,193067.0,4.0
40Ccxt7rKCXiViGQKPPACR,Cómo Dónde y Cuándo,2024-03-22,Shakira,58,https://p.scdn.co/mp3-preview/b8d259b84190ab0123492656fa19d3f93b9157f6?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.651,0.668,8.0,-5.002,1.0,0.0748,0.345,0.0,0.244,0.509,163.837,audio_features,spotify:track:40Ccxt7rKCXiViGQKPPACR,https://api.spotify.com/v1/tracks/40Ccxt7rKCXiViGQKPPACR,https://api.spotify.com/v1/audio-analysis/40Ccxt7rKCXiViGQKPPACR,179000.0,4.0
2dYXrWkNO40NXy2Q3IYLRc,Puntería,2024-03-22,Shakira,70,https://p.scdn.co/mp3-preview/177c6049d38d8c8074696851b27d8be88a019394?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.858,0.725,5.0,-3.828,0.0,0.0383,0.0222,3.07e-05,0.138,0.805,120.087,audio_features,spotify:track:2dYXrWkNO40NXy2Q3IYLRc,https://api.spotify.com/v1/tracks/2dYXrWkNO40NXy2Q3IYLRc,https://api.spotify.com/v1/audio-analysis/2dYXrWkNO40NXy2Q3IYLRc,181667.0,4.0
